location,target,type,quantile,forecast_date,target_end_date,value
40,34 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-11,3.19875
40,35 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-12,3.2
40,36 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-13,3.19875
40,37 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-14,2.94875
40,38 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-15,2.84625
40,39 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-16,0
40,4 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-12,12.4
40,4 wk ahead cum death,quantile,0.025,2020-05-11,2020-06-06,347
40,40 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-17,0
40,41 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-18,0
40,42 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-19,0
40,43 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-20,0
40,44 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-21,0
40,45 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-22,0
40,46 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-23,0
40,47 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-24,0
40,48 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-25,0
40,49 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-26,0
40,5 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-13,11.9
40,5 wk ahead cum death,quantile,0.025,2020-05-11,2020-06-13,354
40,50 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-27,0
40,51 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-28,0
40,52 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-29,0
40,53 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-30,0
40,54 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-01,0
40,55 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-02,0
40,56 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-03,0
40,57 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-04,0
40,58 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-05,0
40,59 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-06,0
40,6 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-14,11.84875
40,6 wk ahead cum death,quantile,0.025,2020-05-11,2020-06-20,360.975
40,60 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-07,0
40,61 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-08,0
40,62 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-09,0
40,63 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-10,0
40,64 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-11,0
40,65 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-12,0
40,66 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-13,0
40,67 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-14,0
40,68 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-15,0
40,69 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-16,0
40,7 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-15,11.95
40,7 wk ahead cum death,quantile,0.025,2020-05-11,2020-06-27,361
40,70 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-17,0
40,71 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-18,0
40,72 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-19,0
40,73 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-20,0
40,74 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-21,0
40,75 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-22,0
40,76 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-23,0
40,77 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-24,0
40,78 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-25,0
40,79 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-26,0
40,8 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-16,11.4
40,8 wk ahead cum death,quantile,0.025,2020-05-11,2020-07-04,361
40,80 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-27,0
40,81 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-28,0
40,82 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-29,0
40,83 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-30,0
40,84 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-31,0
40,85 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-01,0
40,86 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-02,0
40,87 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-03,0
40,88 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-04,0
40,89 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-05,0
40,9 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-17,11.34875
40,9 wk ahead cum death,quantile,0.025,2020-05-11,2020-07-11,361
40,90 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-06,0
40,91 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-07,0
40,92 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-08,0
40,93 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-09,0
40,94 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-10,0
40,95 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-11,0
40,96 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-12,0
40,97 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-13,0
40,98 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-14,0
40,99 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-15,0
40,1 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-09,38.7447368421053
40,1 wk ahead cum death,quantile,0.975,2020-05-11,2020-05-16,341
40,10 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-18,37.2245614035088
40,10 wk ahead cum death,quantile,0.975,2020-05-11,2020-07-18,655.025
40,100 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-16,0
40,101 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-17,0
40,102 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-18,0
40,103 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-19,0
40,104 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-20,0
40,105 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-21,0
40,11 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-19,36.8973684210526
40,11 wk ahead cum death,quantile,0.975,2020-05-11,2020-07-25,662.025
40,12 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-20,37.3157894736842
40,12 wk ahead cum death,quantile,0.975,2020-05-11,2020-08-01,669.025
40,13 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-21,35.8434210526316
40,13 wk ahead cum death,quantile,0.975,2020-05-11,2020-08-08,669.025
40,14 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-22,35.4771198830409
40,14 wk ahead cum death,quantile,0.975,2020-05-11,2020-08-15,669.025
40,15 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-23,36.1052631578947
40,16 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-24,34.7239035087719
40,17 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-25,34.9486842105263
40,18 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-26,33.5312134502924
40,19 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-27,33.8959795321637
40,2 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-10,38.7986842105263
40,2 wk ahead cum death,quantile,0.975,2020-05-11,2020-05-23,398.05
40,20 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-28,32.4276315789474
40,21 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-29,31.9026315789474
40,22 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-30,31.2118421052632
40,23 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-31,30.7368421052632
40,24 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-01,31.3703216374269
40,25 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-02,30.6879385964912
40,26 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-03,30.1581140350877
40,27 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-04,29.3936403508772
40,28 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-05,28.1581140350877
40,29 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-06,27.1065789473684
40,3 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-11,39.1835526315789
40,3 wk ahead cum death,quantile,0.975,2020-05-11,2020-05-30,454.05
40,30 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-07,25.5046052631579
40,31 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-08,25.2847222222222
40,32 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-09,24.7777777777778
40,33 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-10,24.2671052631579
40,34 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-11,24
40,35 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-12,22.1592105263158
40,36 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-13,20.95
40,37 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-14,20.9458333333333
40,38 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-15,19.8421052631579
40,39 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-16,19.5574561403509
40,4 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-12,39.056798245614
40,4 wk ahead cum death,quantile,0.975,2020-05-11,2020-06-06,503.05
40,40 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-17,19.3157894736842
40,41 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-18,18.5815789473684
40,42 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-19,17.3184210526316
40,43 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-20,16.3368421052632
40,44 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-21,16.5339912280702
40,45 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-22,15.5789473684211
40,46 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-23,16.1135964912281
40,47 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-24,14.4230263157895
40,48 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-25,13.5828947368421
40,49 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-26,12.9563596491228
40,5 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-13,38.1157894736842
40,5 wk ahead cum death,quantile,0.975,2020-05-11,2020-06-13,546.025
40,50 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-27,13.2144736842105
40,51 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-28,12.5263157894737
40,52 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-29,11.2649122807018
40,53 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-30,10.8973684210526
40,54 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-01,11.5569444444444
40,55 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-02,10.8434210526316
40,56 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-03,9.94868421052631
40,57 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-04,9.83333333333333
40,58 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-05,9.6328947368421
40,59 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-06,9.11228070175438
40,6 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-14,37.5
40,6 wk ahead cum death,quantile,0.975,2020-05-11,2020-06-20,580.025
40,60 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-07,8.78070175438596
40,61 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-08,8.47573099415204
40,62 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-09,8.33552631578947
40,63 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-10,7.21220760233918
40,64 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-11,7.33421052631579
40,65 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-12,7.0594298245614
40,66 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-13,6.05791666666666
40,67 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-14,6.26447368421053
40,68 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-15,6.16052631578947
40,69 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-16,6.21578947368421
40,7 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-15,37.8460526315789
40,7 wk ahead cum death,quantile,0.975,2020-05-11,2020-06-27,607.025
40,70 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-17,5.84210526315789
40,71 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-18,5.475
40,72 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-19,5.73815789473684
40,73 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-20,5.61293859649123
40,74 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-21,5.31710526315789
40,75 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-22,5.31578947368421
40,76 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-23,5.11359649122807
40,77 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-24,4.73815789473684
40,78 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-25,4.73786549707602
40,79 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-26,4.8890350877193
40,8 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-16,37.8973684210526
40,8 wk ahead cum death,quantile,0.975,2020-05-11,2020-07-04,628.025
40,80 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-27,4.68421052631579
40,81 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-28,0
40,82 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-29,0
40,83 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-30,0
40,84 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-31,0
40,85 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-01,0
40,86 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-02,0
40,87 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-03,0
40,88 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-04,0
40,89 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-05,0
40,9 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-17,37.6380116959064
40,9 wk ahead cum death,quantile,0.975,2020-05-11,2020-07-11,643
40,90 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-06,0
40,91 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-07,0
40,92 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-08,0
40,93 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-09,0
40,94 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-10,0
40,95 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-11,0
40,96 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-12,0
40,97 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-13,0
40,98 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-14,0
40,99 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-15,0
41,1 day ahead inc hosp,point,,2020-05-11,2020-05-09,11.29725
41,1 wk ahead cum death,point,,2020-05-11,2020-05-16,144.657
41,10 day ahead inc hosp,point,,2020-05-11,2020-05-18,9.5233
41,10 wk ahead cum death,point,,2020-05-11,2020-07-18,203.71
41,100 day ahead inc hosp,point,,2020-05-11,2020-08-16,0
41,101 day ahead inc hosp,point,,2020-05-11,2020-08-17,0
41,102 day ahead inc hosp,point,,2020-05-11,2020-08-18,0
41,103 day ahead inc hosp,point,,2020-05-11,2020-08-19,0
41,104 day ahead inc hosp,point,,2020-05-11,2020-08-20,0
41,105 day ahead inc hosp,point,,2020-05-11,2020-08-21,0
41,11 day ahead inc hosp,point,,2020-05-11,2020-05-19,9.2541
41,11 wk ahead cum death,point,,2020-05-11,2020-07-25,203.788
41,12 day ahead inc hosp,point,,2020-05-11,2020-05-20,9.10285
41,12 wk ahead cum death,point,,2020-05-11,2020-08-01,203.806
41,13 day ahead inc hosp,point,,2020-05-11,2020-05-21,8.8438
41,13 wk ahead cum death,point,,2020-05-11,2020-08-08,203.806
41,14 day ahead inc hosp,point,,2020-05-11,2020-05-22,8.53195
41,14 wk ahead cum death,point,,2020-05-11,2020-08-15,203.806
41,15 day ahead inc hosp,point,,2020-05-11,2020-05-23,8.2018
41,16 day ahead inc hosp,point,,2020-05-11,2020-05-24,7.9945
41,17 day ahead inc hosp,point,,2020-05-11,2020-05-25,7.67875
41,18 day ahead inc hosp,point,,2020-05-11,2020-05-26,7.4417
41,19 day ahead inc hosp,point,,2020-05-11,2020-05-27,7.18885
41,2 day ahead inc hosp,point,,2020-05-11,2020-05-10,11.06565
41,2 wk ahead cum death,point,,2020-05-11,2020-05-23,159.584
41,20 day ahead inc hosp,point,,2020-05-11,2020-05-28,6.8045
41,21 day ahead inc hosp,point,,2020-05-11,2020-05-29,6.62055
41,22 day ahead inc hosp,point,,2020-05-11,2020-05-30,6.4919
41,23 day ahead inc hosp,point,,2020-05-11,2020-05-31,6.46485
41,24 day ahead inc hosp,point,,2020-05-11,2020-06-01,6.3283
41,25 day ahead inc hosp,point,,2020-05-11,2020-06-02,6.156
41,26 day ahead inc hosp,point,,2020-05-11,2020-06-03,5.9869
41,27 day ahead inc hosp,point,,2020-05-11,2020-06-04,5.813
41,28 day ahead inc hosp,point,,2020-05-11,2020-06-05,5.6025
41,29 day ahead inc hosp,point,,2020-05-11,2020-06-06,5.47875
41,3 day ahead inc hosp,point,,2020-05-11,2020-05-11,10.95805
41,3 wk ahead cum death,point,,2020-05-11,2020-05-30,172.179
41,30 day ahead inc hosp,point,,2020-05-11,2020-06-07,5.26125
41,31 day ahead inc hosp,point,,2020-05-11,2020-06-08,5.1845
41,32 day ahead inc hosp,point,,2020-05-11,2020-06-09,5.0572
41,33 day ahead inc hosp,point,,2020-05-11,2020-06-10,4.77335
41,34 day ahead inc hosp,point,,2020-05-11,2020-06-11,4.504
41,35 day ahead inc hosp,point,,2020-05-11,2020-06-12,4.3185
41,36 day ahead inc hosp,point,,2020-05-11,2020-06-13,4.0614
41,37 day ahead inc hosp,point,,2020-05-11,2020-06-14,3.92055
41,38 day ahead inc hosp,point,,2020-05-11,2020-06-15,3.6499
41,39 day ahead inc hosp,point,,2020-05-11,2020-06-16,3.3989
41,4 day ahead inc hosp,point,,2020-05-11,2020-05-12,10.6559
41,4 wk ahead cum death,point,,2020-05-11,2020-06-06,182.126
41,40 day ahead inc hosp,point,,2020-05-11,2020-06-17,3.208
41,41 day ahead inc hosp,point,,2020-05-11,2020-06-18,2.86105
41,42 day ahead inc hosp,point,,2020-05-11,2020-06-19,2.6266
41,43 day ahead inc hosp,point,,2020-05-11,2020-06-20,2.29335
41,44 day ahead inc hosp,point,,2020-05-11,2020-06-21,2.09395
41,45 day ahead inc hosp,point,,2020-05-11,2020-06-22,1.88365
41,46 day ahead inc hosp,point,,2020-05-11,2020-06-23,1.71915
41,47 day ahead inc hosp,point,,2020-05-11,2020-06-24,1.53585
41,48 day ahead inc hosp,point,,2020-05-11,2020-06-25,1.40255
41,49 day ahead inc hosp,point,,2020-05-11,2020-06-26,1.2803
41,5 day ahead inc hosp,point,,2020-05-11,2020-05-13,10.6636
41,5 wk ahead cum death,point,,2020-05-11,2020-06-13,190.469
41,50 day ahead inc hosp,point,,2020-05-11,2020-06-27,1.1272
41,51 day ahead inc hosp,point,,2020-05-11,2020-06-28,0.962
41,52 day ahead inc hosp,point,,2020-05-11,2020-06-29,0.87095
41,53 day ahead inc hosp,point,,2020-05-11,2020-06-30,0.73725
41,54 day ahead inc hosp,point,,2020-05-11,2020-07-01,0.6693
41,55 day ahead inc hosp,point,,2020-05-11,2020-07-02,0.56345
41,56 day ahead inc hosp,point,,2020-05-11,2020-07-03,0.53095
41,57 day ahead inc hosp,point,,2020-05-11,2020-07-04,0.4627
41,58 day ahead inc hosp,point,,2020-05-11,2020-07-05,0.4046
41,59 day ahead inc hosp,point,,2020-05-11,2020-07-06,0.3877
41,6 day ahead inc hosp,point,,2020-05-11,2020-05-14,10.35315
41,6 wk ahead cum death,point,,2020-05-11,2020-06-20,196.857
41,60 day ahead inc hosp,point,,2020-05-11,2020-07-07,0.3151
41,61 day ahead inc hosp,point,,2020-05-11,2020-07-08,0.2804
41,62 day ahead inc hosp,point,,2020-05-11,2020-07-09,0.24925
41,63 day ahead inc hosp,point,,2020-05-11,2020-07-10,0.1955
41,64 day ahead inc hosp,point,,2020-05-11,2020-07-11,0.1609
41,65 day ahead inc hosp,point,,2020-05-11,2020-07-12,0.12295
41,66 day ahead inc hosp,point,,2020-05-11,2020-07-13,0.1115
41,67 day ahead inc hosp,point,,2020-05-11,2020-07-14,0.08085
41,68 day ahead inc hosp,point,,2020-05-11,2020-07-15,0.0773
41,69 day ahead inc hosp,point,,2020-05-11,2020-07-16,0.0651
41,7 day ahead inc hosp,point,,2020-05-11,2020-05-15,10.0037
41,7 wk ahead cum death,point,,2020-05-11,2020-06-27,200.747
41,70 day ahead inc hosp,point,,2020-05-11,2020-07-17,0.0487
41,71 day ahead inc hosp,point,,2020-05-11,2020-07-18,0.0396
41,72 day ahead inc hosp,point,,2020-05-11,2020-07-19,0.0344
41,73 day ahead inc hosp,point,,2020-05-11,2020-07-20,0.03075
41,74 day ahead inc hosp,point,,2020-05-11,2020-07-21,0.0204
41,75 day ahead inc hosp,point,,2020-05-11,2020-07-22,0.0167
41,76 day ahead inc hosp,point,,2020-05-11,2020-07-23,0.01275
41,77 day ahead inc hosp,point,,2020-05-11,2020-07-24,0.0128
41,78 day ahead inc hosp,point,,2020-05-11,2020-07-25,0.0099
41,79 day ahead inc hosp,point,,2020-05-11,2020-07-26,0.00905
41,8 day ahead inc hosp,point,,2020-05-11,2020-05-16,9.8739
41,8 wk ahead cum death,point,,2020-05-11,2020-07-04,202.62
41,80 day ahead inc hosp,point,,2020-05-11,2020-07-27,0.0051
41,81 day ahead inc hosp,point,,2020-05-11,2020-07-28,0
41,82 day ahead inc hosp,point,,2020-05-11,2020-07-29,0
41,83 day ahead inc hosp,point,,2020-05-11,2020-07-30,0
41,84 day ahead inc hosp,point,,2020-05-11,2020-07-31,0
41,85 day ahead inc hosp,point,,2020-05-11,2020-08-01,0
41,86 day ahead inc hosp,point,,2020-05-11,2020-08-02,0
41,87 day ahead inc hosp,point,,2020-05-11,2020-08-03,0
41,88 day ahead inc hosp,point,,2020-05-11,2020-08-04,0
41,89 day ahead inc hosp,point,,2020-05-11,2020-08-05,0
41,9 day ahead inc hosp,point,,2020-05-11,2020-05-17,9.6356
41,9 wk ahead cum death,point,,2020-05-11,2020-07-11,203.407
41,90 day ahead inc hosp,point,,2020-05-11,2020-08-06,0
41,91 day ahead inc hosp,point,,2020-05-11,2020-08-07,0
41,92 day ahead inc hosp,point,,2020-05-11,2020-08-08,0
41,93 day ahead inc hosp,point,,2020-05-11,2020-08-09,0
41,94 day ahead inc hosp,point,,2020-05-11,2020-08-10,0
41,95 day ahead inc hosp,point,,2020-05-11,2020-08-11,0
41,96 day ahead inc hosp,point,,2020-05-11,2020-08-12,0
41,97 day ahead inc hosp,point,,2020-05-11,2020-08-13,0
41,98 day ahead inc hosp,point,,2020-05-11,2020-08-14,0
41,99 day ahead inc hosp,point,,2020-05-11,2020-08-15,0
41,1 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-09,7.15
41,1 wk ahead cum death,quantile,0.025,2020-05-11,2020-05-16,141
41,10 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-18,3.65
41,10 wk ahead cum death,quantile,0.025,2020-05-11,2020-07-18,171
41,100 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-16,0
41,101 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-17,0
41,102 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-18,0
41,103 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-19,0
41,104 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-20,0
41,105 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-21,0
41,11 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-19,3.8
41,11 wk ahead cum death,quantile,0.025,2020-05-11,2020-07-25,171
41,12 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-20,3.65
41,12 wk ahead cum death,quantile,0.025,2020-05-11,2020-08-01,171
41,13 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-21,3.5
41,13 wk ahead cum death,quantile,0.025,2020-05-11,2020-08-08,171
41,14 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-22,3.5
41,14 wk ahead cum death,quantile,0.025,2020-05-11,2020-08-15,171
41,15 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-23,3.45
41,16 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-24,3.4
41,17 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-25,3.35
41,18 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-26,3.35
41,19 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-27,3.34875
41,2 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-10,7.1
41,2 wk ahead cum death,quantile,0.025,2020-05-11,2020-05-23,150
41,20 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-28,3.3
41,21 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-29,3.3
41,22 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-30,3.35
41,23 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-31,3.25
41,24 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-01,3.24875
41,25 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-02,3.2
41,26 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-03,3.24875
41,27 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-04,3.2
41,28 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-05,3.24875
41,29 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-06,3.2
41,3 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-11,6.95
41,3 wk ahead cum death,quantile,0.025,2020-05-11,2020-05-30,157
41,30 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-07,3.04875
41,31 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-08,0
41,32 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-09,0
41,33 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-10,0
41,34 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-11,0
41,35 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-12,0
41,36 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-13,0
41,37 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-14,0
41,38 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-15,0
